transcript_id,s1,s10,s11,s12,s2,s3,s4,s5,s6,s7,s8,s9
NM_015730,2,4,0,3,4,2,0,7,7,7,0,4
NM_001112703,685,635,1712,1202,2158,2316,2451,1462,3578,218,2982,3283
NM_029972,0,0,0,0,0,0,0,0,0,0,0,0
NM_001011872,25,26,24,30,33,24,25,13,21,13,23,21
NM_026721,1730,1745,1532,1129,1779,1324,1506,1722,1437,926,2116,1456
NM_027635,0,0,0,0,0,0,0,0,0,0,0,0
NR_029838,0,0,0,0,0,0,0,0,0,0,0,0
NM_177217,0,0,0,0,0,0,28,0,0,0,0,0
NM_177214,4920,5807,4849,3734,3895,3880,4319,4594,5233,3741,8004,5763
NM_001291111,0,1,0,1,1,1,0,0,67,185,1,0
NM_008708,587,307,7,9,336,314,263,337,432,214,499,278
NM_029960,0,0,0,0,0,0,0,0,0,0,0,0
NM_029963,626,813,652,493,544,506,539,643,809,515,1141,716
NM_029617,4,0,0,3,4,0,7,126,286,120,169,4
NM_029615,24,6,2,1,6,2,21,29,6,0,12,4
NM_001173506,1550,1689,1656,1481,1640,1452,1752,2092,2729,1455,3061,1753
NM_029619,503,616,500,418,503,337,445,326,272,224,430,533
NM_152824,1233,1370,1206,926,1053,861,1107,1277,1574,915,2274,1372
NM_001291105,174,279,242,207,167,146,200,119,373,129,213,257
NM_027129,0,0,0,0,0,0,0,0,0,0,0,0
NM_019392,459,447,470,378,507,398,544,579,743,409,840,456
NM_021420,1081,1120,1004,827,941,817,887,1022,1242,833,1753,1165
NM_001177404_3,0,0,0,0,0,0,0,0,0,0,0,0
NR_029904,0,0,0,0,0,0,0,0,0,0,0,0
NM_008420,2580,2351,1852,1393,2359,1677,2087,1348,1352,1094,2155,2348
NM_001172117,0,0,0,0,0,0,0,0,0,0,19,0
NM_144804,20,26,20,0,8,8,15,9,17,17,14,13
NM_001177404_1,0,0,0,0,0,0,0,0,0,0,0,0
NM_153410,2482,2582,2207,1999,1956,1838,2274,1343,1472,1291,2557,2789
NM_181547,476,501,463,280,340,290,355,307,263,278,558,456
NM_021359,0,0,0,0,0,0,0,0,0,0,0,0
NM_001287817,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142410,0,0,0,0,0,0,0,4,0,0,0,0
NM_021606,751,721,659,503,655,528,725,1699,1870,1276,3117,666
NM_153418,0,0,0,0,0,0,0,0,0,0,0,0
NM_177074,0,0,0,0,0,0,0,0,0,0,0,0
NM_013890,1452,1414,1477,814,1160,1035,0,847,1196,883,427,303
NM_008679,3361,3709,3083,2655,2771,2749,2985,2528,2559,1995,4740,3492
NM_030234,81,140,93,56,82,68,91,162,195,124,224,109
NM_001001602,3704,2847,1760,2323,1231,2504,1867,2402,2481,2902,4185,3323
NM_010054,0,0,0,0,0,0,0,0,0,0,0,0
NM_013899,137,150,153,132,116,89,114,203,240,153,339,157
NM_001033166,258,250,221,172,187,183,167,523,921,412,642,291
NM_001205057,176,292,175,142,191,133,201,241,235,223,429,209
NM_028961,0,10,0,0,4,0,15,0,2,0,2,0
NM_001146087,0,0,0,0,0,0,0,0,0,0,0,0
NM_001146084,122,112,124,94,117,96,126,122,158,126,197,88
NM_001285428,0,0,0,0,0,0,0,0,3,0,0,0
NM_001289748,0,0,0,0,0,0,0,0,0,0,0,0
NM_001289744,0,0,0,0,0,0,0,0,0,33,39,0
NM_001289747,0,0,0,0,0,0,0,0,0,0,0,0
NM_001289743,0,0,0,0,0,0,0,0,0,0,0,0
NM_001289742,14,0,11,0,13,0,4,0,0,5,4,12
NM_201396,0,0,0,0,0,0,0,0,0,0,0,0
NM_021519,2061,2359,2056,1583,1883,1497,1718,2439,3302,1856,3803,2106
NM_025853,45,56,31,25,56,40,51,168,280,136,212,46
NM_201395,0,0,0,0,0,0,0,0,0,0,0,0
NM_029763,568,778,561,423,513,490,464,542,607,423,798,619
NM_025854,944,1001,924,695,740,731,668,707,776,575,1192,1052
NM_029761,14,38,24,21,20,13,5,96,153,77,141,22
NM_021512,977,1188,977,621,835,804,949,1001,1228,861,1587,1070
NM_021515,2,0,234,0,2,98,217,262,398,190,477,112
NM_029148,1447,1804,1649,1077,1470,1466,1357,1229,1345,946,1861,1846
NR_046275,0,0,0,6,0,0,0,0,0,0,4,0
NM_001286502,0,0,0,0,0,0,0,0,0,0,0,0
NM_007494,26,24,8,31,22,21,128,24,32,66,30,89
NR_028273,1,0,0,1,1,1,2,1,2,1,3,1
NM_153560,1408,1537,1412,1112,1342,1142,1323,1429,1650,1261,2373,1495
NM_001276359,1350,1428,1329,1070,1305,1112,1381,1229,1456,942,2109,1420
NM_025296,1110,1297,1166,941,951,857,932,1047,1199,826,1492,1349
NM_021280,2383,2531,2241,1853,1839,1787,2096,1903,2074,1518,3203,2563
NM_145380,1571,2057,1754,1262,1678,1507,1689,2080,2287,1597,3355,1905
NM_028810,3250,4453,3440,2505,2838,2872,3362,3233,3109,2805,5378,3742
NM_001199308,0,0,0,0,0,0,0,0,0,0,0,0
NM_019828,653,474,807,269,511,229,269,371,521,499,615,496
NM_001289521,3388,630,3280,3117,2925,649,666,3031,3464,2881,2454,430
NM_019826,3841,4441,3281,2511,2718,2770,2231,2721,2436,1671,3762,4130
NM_019825,1972,2162,1814,1474,1851,1488,2204,1806,2061,1606,3354,2167
NM_019822,1828,1946,1640,1534,1612,1254,1530,2032,2191,1548,3472,1798
NM_198656,0,0,0,0,0,0,0,0,0,0,0,0
NM_016739,3131,2559,3055,2365,2421,2615,2882,1751,2514,3074,5187,2997
NM_007540,0,0,0,0,0,0,0,0,0,0,0,0
NM_007547,438,491,591,445,1014,796,867,1693,382,1032,468,1237
NM_183424,0,0,0,0,0,0,0,0,0,0,0,0
NM_175126,242,243,212,179,189,142,189,222,258,166,410,231
NR_024323,2,18,7,7,2,2,4,5,6,15,12,1
NR_024257,0,3,0,0,0,0,0,0,0,0,0,0
NM_148933,0,5,0,0,0,0,0,130,313,92,131,3
NR_029452,187,221,213,151,155,182,176,172,201,118,235,224
NM_011969,1323,1911,1572,1149,1307,1170,1323,1912,2378,1782,3500,1519
NM_001242379,0,0,0,0,0,0,0,0,0,0,0,0
NM_001242378,0,0,0,0,0,0,0,0,0,0,0,0
NM_175514,124,184,194,219,165,211,200,163,195,101,117,233
NM_175512,58,54,37,41,44,40,37,39,38,18,34,47
NM_028387,66,61,66,43,76,60,77,53,76,40,89,64
NM_175511,2,2,0,0,2,6,4,7,7,0,11,4
NM_017390,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290751,210,476,0,0,375,0,276,262,0,0,388,0
NM_001164597,2196,2320,1872,1973,1962,1516,1960,1670,1898,1450,3350,2191
NM_198033,1328,1774,1413,1129,1360,1203,1458,1475,1804,1239,2519,1588
NM_009508,0,0,0,0,0,0,0,0,0,0,0,0
NM_009500,1590,1545,1364,1038,1054,1084,1194,1458,1524,1250,2929,1592
NM_010434,3419,1876,1718,2173,3905,2815,1685,3038,3163,2388,2064,3067
NM_138942,6,0,5,0,0,0,0,3,0,5,7,0
NM_024254,366,447,343,323,415,333,439,388,424,365,568,406
NM_001039151,2287,3197,2800,1785,2128,1710,1461,3045,6723,4179,5754,2805
NM_001039150,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164369,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285420,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285421,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285422,5,9,4,1,2,8,2,11,32,5,8,9
NM_177845,0,0,0,0,0,0,0,0,0,0,0,0
NM_177843,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285426,0,4,0,0,0,0,6,7,0,0,7,8
NM_001285427,91,120,95,61,119,86,79,104,89,99,207,86
NM_025675,432,516,388,284,390,289,412,500,437,371,670,411
NM_025676,0,0,0,0,0,0,0,0,0,0,0,0
NM_025482,60,212,143,109,127,89,394,89,117,172,202,149
NM_023850,500,688,530,436,370,391,353,460,416,198,484,803
NM_198724,172,145,125,84,61,105,50,64,76,80,250,240
NM_001160292,2432,1035,649,453,1184,729,2466,1246,1146,1840,1468,1540
NM_023854,2223,2411,1489,1787,1749,1710,1389,1747,1539,1287,2277,2425
NM_001085501,263,255,182,158,171,151,155,186,243,101,329,278
NM_001100416,0,0,0,0,0,0,0,0,0,0,856,0
NM_001243712,487,592,582,670,295,460,346,463,416,10,864,583
NM_175683,19,31,56,41,75,36,18,43,67,92,0,19
NM_001085507,528,511,452,180,469,381,476,483,518,369,844,174
NM_001166665,223,165,0,168,116,0,11,156,164,197,395,9
NM_001166666,177,203,361,0,0,0,32,0,210,145,344,12
NM_001166667,109,240,195,203,174,211,0,224,199,164,186,17
NM_001166668,0,0,0,0,0,0,0,0,0,0,0,0
NM_024497,3,137,92,3,95,2,0,97,53,155,105,0
NM_013555,0,4,0,0,0,0,0,0,0,0,0,0
NM_001114637,138,169,114,105,101,0,41,120,184,109,236,151
NM_001097977,0,0,0,0,0,0,0,0,0,0,0,0
NM_025709,1960,2146,1971,1606,1687,1595,1839,1973,2089,1315,3292,2179
NM_180956,139,231,199,206,54,109,1,164,145,37,326,222
NM_011701,50715,61691,52399,42063,49615,44630,50141,66288,80291,53092,100834,57867
NM_001039557,0,0,0,0,0,0,0,0,0,0,0,0
NM_172420,0,0,0,0,0,0,0,0,0,0,0,0
NR_030474,0,0,0,0,0,0,0,0,0,0,0,0
NR_030475,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290572,0,0,0,0,0,0,0,0,0,0,0,2
NM_028666,7,4,6,3,5,4,2,0,4,3,4,0
NR_030470,0,0,0,0,0,0,0,0,0,0,0,0
NR_030471,0,0,0,0,0,0,0,0,0,0,0,0
NR_030472,0,0,0,0,0,0,0,0,0,0,0,0
NM_001160414,0,0,0,0,0,0,0,0,0,0,0,0
NM_001081289,174,196,154,95,102,115,141,158,175,125,243,206
NM_001045523,812,833,780,736,726,676,730,830,964,545,1359,897
NR_073420,588,820,637,507,557,519,524,328,265,294,593,852
NM_001190179,0,0,1,0,0,0,0,214,0,0,1,0
NM_010980,0,0,0,0,0,0,0,0,0,0,0,0
NM_212433,1858,2212,1690,1158,1448,1423,1592,1435,1657,1274,2071,2010
NM_001098425,2053,1675,1203,912,861,1017,1656,1158,1427,1345,2533,1423
NM_001160293,72,0,0,0,25,0,0,0,0,0,0,286
NM_001290407,0,0,0,0,0,0,0,0,0,0,6,0
NM_027283,0,0,0,0,0,0,0,0,0,0,0,0
NM_012046,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290376,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177367,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177366,0,0,0,0,0,0,0,0,0,0,0,0
NM_019769,3939,4759,4105,3029,3536,3369,3798,3744,3826,2985,6262,4572
NM_010283,78,51,182,94,200,87,51,220,358,161,254,178
NM_027352,4284,4699,3839,3073,3361,2702,3827,4805,5132,3449,7262,4432
NM_009278,52,101,29,3,16,8,17,70,55,1,203,139
NM_019761,206,266,212,197,189,179,191,275,369,182,459,263
NM_009273,1665,2116,1587,1271,1554,1285,1442,1709,1740,1177,2427,1782
NM_009271,116,1,1,0,2,0,1,318,1,142,178,1
NM_013771,2532,2982,2518,1641,2396,2175,2339,2875,3231,2166,4127,2584
NM_001177568,3843,5838,3617,2992,3320,2578,2671,2269,1820,2237,5310,4066
NM_001271001,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271002,7,0,0,0,0,0,0,0,0,0,0,0
NR_073086,0,0,0,0,0,0,0,0,0,0,0,0
NM_011040,0,0,0,0,0,0,0,0,0,0,0,0
NM_001277256,116,78,82,129,108,83,50,56,103,31,270,64
NM_001109687,9,0,1125,0,931,7,1074,0,248,0,309,0
NM_001109686,0,0,0,12,0,346,0,19,391,24,0,0
NR_033595,1056,1429,1377,834,1042,800,1028,1425,1868,867,2253,1254
NM_028799,2,0,0,0,3,0,0,0,0,0,0,0
NM_022435,0,6,0,4,0,0,3,7,26,5,3,0
NR_045331,0,0,0,0,0,0,0,0,0,0,0,0
NR_108098,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291028,158,156,126,0,0,0,0,0,99,0,157,0
NM_001291021,647,106,437,636,123,119,169,151,1016,163,907,113
NM_001291020,811,172,467,446,195,305,239,228,690,209,1150,202
NM_001291022,0,0,0,0,0,0,0,0,0,0,0,0
NM_008906,2284,2665,2487,2058,2353,1594,1946,2118,2568,2032,3736,2662
NM_001291027,1,1,138,0,293,239,0,222,1,190,138,0
NM_021566,2053,862,1597,1395,1510,1105,1677,1742,2360,1433,3168,1870
NM_019498,326,444,6,3,3,202,513,2,403,100,192,634
NM_029815,7,6,5,12,4,4,4,5,3,6,3,8
NM_178795,1235,1409,1245,986,1114,937,1043,818,726,550,1444,1382
NM_027759,0,0,0,0,0,0,0,0,0,0,5,0
NR_045340,0,0,0,0,0,0,0,0,0,0,0,0
NM_007932,2833,3326,3164,2048,2710,2342,2256,3374,1279,970,4265,1790
NM_001290993,7,167,531,7,4,1,158,280,193,22,1354,744
NM_007931,236,268,266,219,193,173,165,190,163,141,303,298
NM_001011860,0,0,0,0,0,0,0,0,0,0,0,0
NM_001009978,0,13,330,11,0,0,3,11,0,0,21,352
NM_001009979,32,136,19,73,54,65,118,74,35,51,110,37
NR_049195,0,0,0,0,0,0,0,0,0,0,0,0
NM_001011868,0,0,0,0,0,0,0,0,0,0,0,0
NM_026086,103,163,120,106,128,103,96,138,198,123,187,156
NR_045164,279,311,267,297,263,179,208,172,169,120,375,275
NM_001159662,64,58,57,41,25,46,14,65,32,22,12,101
NM_001278787,0,0,0,0,0,0,0,0,0,0,0,0
NM_022724,52,72,45,37,52,45,6,24,72,59,0,54
NR_073369,800,659,567,695,502,822,391,803,912,774,1644,852
NM_015736,0,0,0,0,0,0,0,0,0,0,0,0
NM_015734,36909,29104,29498,26416,34022,30653,40873,49410,67269,35152,68753,32403
NM_001037247,0,0,0,0,0,0,0,0,0,0,0,0
NM_015731,1413,730,939,1221,1383,1179,1426,856,788,805,1108,1613
NM_009641,170,186,174,147,221,205,197,114,121,73,137,212
NM_001291115,0,2,1,0,1,0,0,0,0,0,0,1
NM_001291114,3300,2979,2497,2526,1983,2365,2739,2415,3319,2545,4987,3247
NM_029607,142,98,70,103,72,41,127,200,65,77,198,176
NM_001001178,5,4,0,0,4,3,5,3,5,0,0,6
NM_009086,522,565,513,429,476,404,492,568,653,432,1004,557
NM_029608,9,5,10,11,8,9,13,0,5,9,18,13
NR_110980,0,0,0,0,0,0,0,0,0,0,0,0
NM_173761,1830,1942,1693,1413,1589,1474,1665,1743,1941,1283,2632,1880
NM_027133,536,1006,581,516,541,408,539,509,571,394,873,607
NM_021363,0,0,0,0,0,0,0,0,0,0,0,0
NM_153405,604,615,524,468,441,395,436,604,688,411,844,569
NM_013719,738,917,670,630,627,561,644,648,813,568,1373,780
NM_197945,727,715,537,658,432,436,687,312,489,187,650,934
NM_021368,0,0,0,0,0,0,0,0,0,0,0,0
NM_153409,0,5,3,4,3,4,3,0,0,4,0,5
NM_026661,653,809,667,512,594,481,502,664,787,492,818,756
NM_028950,153,240,0,0,116,132,155,0,0,117,0,185
NM_019949,1353,1823,1479,1036,1390,1197,1373,2293,2715,1958,3984,1690
NR_038350,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080811,0,0,0,0,0,0,0,0,0,0,0,0
NM_173368,2700,3212,2498,2184,2074,1919,2498,2167,2146,1878,3843,2905
NM_001289738,0,0,0,0,0,0,0,0,0,0,0,0
NM_001289739,1,0,0,1,1,1,0,0,0,0,0,1
NM_001034900,4,0,0,0,5,0,0,0,0,2,5,0
NM_001290370,299,551,0,0,533,417,112,0,0,0,949,264
NM_029773,133,137,188,105,83,100,200,239,149,156,231,106
NM_029774,25,21,29,11,10,16,5,18,28,19,38,21
NM_001290374,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290375,0,0,0,0,0,0,0,0,0,98,0,0
NM_011045,1473,2114,1634,1182,1335,1287,1504,2313,3276,1784,3291,1682
NM_001141976,0,0,4,0,0,0,0,88,224,75,202,0
NM_001141975,0,0,0,0,0,20,0,97,251,54,120,0
NM_178371,0,0,0,0,0,0,0,216,304,198,223,0
NM_026248,0,0,0,0,0,0,0,0,0,0,0,0
NM_001141971,41,0,0,0,0,0,1,1,0,0,91,4
NM_001198791,1472,1893,1278,1075,1464,819,1116,1403,1693,1264,2265,1426
NM_001198790,0,0,0,1,1,0,0,0,0,0,0,0
NM_206823,0,0,0,0,0,0,0,0,0,0,0,0
NM_001198792,231,256,269,215,162,300,282,644,788,331,553,436
NM_001037502,0,0,0,0,0,0,0,0,0,0,0,0
NM_001141978,0,0,45,0,0,0,0,118,536,316,127,0
NM_001165980,434,464,413,362,389,290,296,333,485,347,668,527
NM_001165981,0,46,0,0,0,32,49,83,0,0,68,0
NM_001165982,18,3,3,20,7,7,16,7,31,3,21,7
NM_001165989,1883,2205,1859,1378,1664,1456,1828,1568,2749,1794,3274,1532
NM_001272040,0,0,0,0,0,0,0,0,0,0,0,0
NM_025280,294,419,290,284,324,233,279,270,289,195,469,295
NM_001131021,0,0,0,0,0,0,0,0,0,0,0,3
NM_019833,168,299,262,223,215,169,210,132,183,84,168,285
NM_198628,0,0,0,0,0,0,0,0,0,0,0,0
NM_198627,0,0,0,0,0,0,0,0,0,0,0,0
NM_138750,0,0,0,0,0,0,0,0,0,0,0,0
NM_138755,235,283,653,164,116,249,153,68,133,125,539,206
NM_199240,330,0,166,131,150,215,210,216,235,0,146,182
NM_199241,0,257,172,183,125,187,179,0,147,145,0,179
NM_007557,411,473,412,351,356,401,306,288,215,133,332,584
NM_001164564,0,0,0,0,0,0,0,0,27,0,0,0
NM_007552,753,988,718,527,692,636,654,813,916,731,1236,789
NM_009461,2103,2704,2107,1564,1833,1751,2033,1807,1922,1528,3095,2511
NM_001128103,3,16,9,7,9,10,9,4,10,5,9,29
NM_001083618,0,0,0,0,0,0,0,0,2,0,0,0
NM_001159683,0,118,0,0,0,0,17,0,93,867,236,66
NM_001113399,0,0,0,2,20,0,7,0,0,0,0,0
NM_027054,0,0,0,0,0,0,0,0,0,0,0,0
NM_011957,5378,4470,3870,2887,4533,3223,4528,5709,6233,3346,10431,4367
NM_011958,399,677,376,301,598,537,530,629,464,480,352,560
NM_027975,3,4,0,0,7,0,4,57,185,72,81,6
NM_020014,10,49,36,5,32,24,18,24,34,13,37,60
NR_028423,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290743,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290740,73,179,135,103,76,85,89,100,98,239,355,151
NM_001290745,0,0,0,0,1158,1283,0,0,4,0,0,4
NM_008114,0,0,0,0,0,0,0,0,0,0,0,0
NM_030000,0,4,0,0,435,0,0,0,833,0,4,0
NM_207566,0,0,0,0,0,0,0,0,0,0,0,0
NM_207565,0,0,0,0,0,0,0,0,0,0,0,0
NM_207563,0,0,0,0,0,0,0,0,0,0,0,0
NM_207562,0,0,0,0,0,0,0,0,0,0,0,0
NM_207561,0,0,0,0,0,0,0,0,0,0,0,0
NM_028733,85,106,3,2,5,6,1,4,7,169,10,7
NM_207568,0,0,0,0,0,0,0,0,0,0,0,0
NM_029397,449,540,503,302,388,190,605,334,272,414,446,559
NM_019787,0,946,726,1007,341,664,438,747,874,366,1088,961
NM_001001982,841,1001,786,802,635,578,609,552,619,554,1213,949
NM_001001986,776,754,603,517,652,514,10,656,533,357,878,756
NM_001085407,1031,889,701,847,721,569,924,461,687,464,839,667
NM_001085408,976,1320,569,684,724,514,722,493,529,658,1022,694
NM_001160330,157,119,103,117,119,102,106,107,142,85,225,152
NM_139151,27,21,13,19,24,10,18,8,14,12,37,22
NM_010808,0,0,0,0,0,2,0,3,0,2,3,0
NM_011824,0,36,76,27,2,2,0,818,1845,370,436,22
NM_010554,4,4,3,0,0,5,0,3,0,0,3,3
NM_172545,1491,1366,220,195,239,799,177,253,709,254,1757,996
NM_183023,0,0,4,0,0,0,0,0,0,0,0,0
NM_010804,0,0,0,0,0,0,0,0,0,0,0,0
NM_175238,1018,1234,956,814,900,960,1081,1041,1107,838,1631,1079
NM_133924,818,827,705,787,698,708,697,585,571,361,889,916
NM_001033960,8,8,49,10,8,54,9,48,4,52,158,51
NM_147018,0,0,0,0,0,0,0,0,0,0,0,0
NM_001136556,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271745,52,0,0,0,0,0,0,0,4,0,0,0
NM_001081033,0,0,0,0,0,0,0,2,0,0,0,0
NM_001291003,0,0,0,0,0,0,0,0,0,0,0,0
NM_146459,0,0,0,0,0,0,0,0,0,0,0,0
NM_146458,0,0,0,0,0,0,0,0,0,0,0,0
NM_001081349,474,367,333,466,454,454,401,385,478,127,612,695
NM_146455,0,0,0,0,0,0,0,0,0,0,0,0
NM_146454,0,0,0,0,0,0,0,0,0,0,0,0
NM_007553,195,326,256,304,220,249,219,146,147,88,227,363
NM_146450,0,0,0,0,0,0,0,0,0,0,0,0
NM_147010,0,0,0,0,0,0,0,0,0,0,0,0
NM_175303,0,0,0,0,0,0,0,0,0,0,0,0
NM_175300,3751,3983,3667,3023,3365,2737,3449,3449,3813,2424,5404,3933
NM_146297,0,0,0,0,0,0,0,0,0,0,0,0
NM_146294,0,0,0,0,0,0,0,0,0,0,0,0
NM_172436,1111,1439,1194,926,946,927,1062,1017,1165,778,1520,1380
NM_180960,0,38,18,51,0,0,0,38,40,0,50,35
NM_001290563,0,0,0,0,0,0,0,0,0,0,0,0
NM_009885,0,8,6,6,0,0,2,4,0,0,5,0
NM_001290567,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290566,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290564,12,5,10,10,9,10,6,7,7,4,22,10
NM_026220,3205,3695,3378,2363,2576,2388,2620,2388,2661,1796,3825,3521
NM_001077193,268,98,196,0,68,102,183,121,175,96,105,153
NM_001102437,381,333,642,268,387,334,127,206,374,273,380,636
NM_001077190,776,1243,676,443,420,415,758,643,577,499,1382,858
NM_139302,971,976,917,767,839,695,861,761,748,494,1103,996
NM_008845,421,583,552,469,495,508,529,427,533,322,712,568
NM_001047604,474,803,535,352,639,457,524,468,553,579,628,915
NM_009867,197,269,257,180,249,241,201,132,130,124,257,263
NM_001291433,101,106,44,107,122,53,121,89,70,140,179,102
NM_001011785,0,0,0,0,0,0,0,0,0,0,0,0
NM_175015,2116,2693,2143,1639,2246,1845,2137,3191,3589,2361,4439,2357
NR_040256,0,0,0,0,0,0,0,0,0,0,0,0
NR_038065,0,2,2,0,0,0,0,2,0,2,3,0
NM_001290419,199,286,0,291,0,130,234,0,0,0,316,0
NM_001290413,239,195,7,254,156,256,208,230,214,157,446,147
NR_073183,0,0,0,0,0,0,0,0,0,0,0,0
NM_001001182,2322,2637,2200,1781,1967,1770,2069,1720,1696,1445,3133,2625
NM_001077684,47,78,51,52,41,35,45,50,51,17,69,57
NM_013513,0,0,0,0,0,0,0,0,0,0,0,0
NM_175445,720,1124,1185,1108,1023,986,1161,885,1053,667,1324,1285
NM_001271962,0,0,0,0,0,0,0,0,0,0,0,1
NM_001271963,0,129,0,131,0,0,88,78,0,0,85,195
NM_031843,1193,1594,1582,1319,1227,1074,1147,935,1072,676,1400,1669
NM_001048139,0,0,0,0,0,0,0,0,0,0,0,0
NR_040621,0,0,0,0,0,0,0,0,0,0,0,0
NM_009261,206,263,201,163,215,211,216,176,216,135,290,260
NM_001206368,899,0,0,0,0,22280,0,0,2846,0,562,0
NM_001206369,117,195,180,400,98,375,271,27,111,120,87,184
NM_001206367,26989,40224,38370,33409,29074,30898,32497,18950,24566,16166,36646,38673
NR_028528,7,10,6,6,5,3,5,3,2,6,13,8
NM_001271564,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271565,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271563,0,0,0,0,0,0,0,0,0,0,0,0
NM_007896,3204,4163,3189,2429,3293,2820,3577,3954,4487,3142,6074,3535
NM_001190297,886,927,755,552,659,740,672,431,457,466,779,896
NM_001098799,3,4,9,0,11,0,7,5,4,10,11,8
NM_027434,470,362,344,259,277,324,334,632,432,155,484,462
NR_040332,0,2,0,0,3,0,0,0,0,0,0,0
NM_001177730,2330,2726,1977,1599,1824,102,312,228,1557,1291,134,144
NM_033134,1002,1287,1051,470,985,721,690,769,887,656,1449,1169
NM_001048229,16,119,168,132,108,84,160,69,84,132,136,109
NM_001048228,3,197,140,133,176,186,146,171,196,115,397,271
NM_001048227,33,0,0,0,0,0,0,0,0,0,0,0
NM_001271585,0,0,0,0,5,2,0,0,1,1,26,0
NM_016661,1434,1685,1455,1071,1085,1016,1156,1824,2517,1462,2603,1611
NM_001114541,504,12,531,271,449,4,351,349,385,266,657,6
NM_001109761,0,0,0,0,0,0,0,0,0,0,0,0
NM_007903,473,490,348,230,402,395,385,157,104,95,141,406
NM_001025246,300,376,319,254,221,191,200,429,537,287,749,342
NM_001011802,0,0,0,0,0,0,0,0,0,0,0,0
NM_007906,6,11,18,29,3,15,7,6,8,0,0,21
NM_010125,0,9,0,0,0,4,5,0,0,0,0,0
NM_027728,12,24,6,10,6,8,17,15,7,6,24,25
NM_001290987,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290986,0,0,0,0,0,0,0,0,0,0,0,0
NM_013613,7139,8870,5033,3396,5798,5339,6587,5376,4500,3596,7492,5025
NM_001290744,0,0,0,0,0,0,0,0,0,0,0,0
NM_001276257,0,0,0,0,0,0,0,0,0,0,0,0
NM_013615,10,17,13,6,4,11,19,21,27,9,27,12
NM_207567,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099297,7,7,14,30,9,5,15,0,3,4,0,27
NR_027290,0,4,0,0,0,0,0,0,2,2,0,2
NM_211358,286,353,416,295,427,292,337,464,520,377,655,428
NM_001099298,612,582,539,403,460,399,541,375,413,283,565,663
NM_026091,211,240,193,186,211,171,205,254,364,226,430,212
NM_019446,0,0,0,0,0,0,0,2,0,0,0,0
NM_001177648,263,126,339,355,32,116,399,146,234,44,715,201
NM_001177649,879,877,1254,673,834,852,828,754,446,642,971,1232
NR_030431,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177646,593,2614,441,338,2053,1276,2410,1212,495,793,619,1811
NM_001177647,576,290,1103,468,127,102,330,179,1223,171,3283,458
NM_001033768,156,163,133,120,146,118,154,172,215,142,271,171
NM_001037279,28,59,46,30,39,27,35,88,167,66,81,18
NM_001291160,99,231,204,4,79,2,93,196,410,34,380,91
NM_001291162,1,0,2,0,2,0,2,1,1,1,1,1
NM_009076,8149,12326,10473,8440,8631,7702,9156,13274,16976,10316,20669,11049
NM_001291168,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291169,0,3,0,0,8,3,0,3,0,0,0,0
NM_026412,29,51,46,30,28,24,48,412,671,319,593,40
NM_026415,0,0,0,0,0,0,0,0,0,0,0,0
NM_152800,895,763,775,730,939,722,748,895,1220,660,1529,954
NM_001033369,0,0,0,0,0,0,0,0,0,0,0,0
NM_001018042,1186,1943,1768,1261,1023,1039,1390,1576,1578,760,1608,2049
NM_206903,0,0,0,0,0,0,0,0,0,0,0,0
NM_001076554,2,4,2,5,2,1,5,4,3,2,239,3
NM_010230,0,0,0,19,0,0,0,0,0,0,0,30
NM_010236,867,813,646,680,768,561,756,712,765,577,1416,704
NM_019788,521,645,547,424,444,393,441,561,709,456,917,631
NM_026896,413,532,456,353,381,344,382,397,517,343,751,517
NM_001164357,789,744,663,484,781,348,809,1081,940,803,1139,313
NM_026678,263,407,355,277,265,251,278,357,407,269,564,373
NM_001164358,53,81,30,17,43,22,25,31,17,22,64,79
NM_001003824,0,0,0,0,0,0,0,0,0,0,0,0
NM_001003825,0,0,0,0,0,0,0,0,0,0,0,0
